1865,3519,1
1865,2571,1
1865,1980,1
1865,2241,1
1865,2373,1
1865,3394,1
1865,460,1
1865,3659,1
1865,1399,1
1865,229,1
1865,3122,1
1865,2024,1
1865,1998,1
1865,1775,1
1865,2821,1
1865,2799,1
1865,1122,1
1865,2998,1
1865,3884,1
1865,2464,1
1865,2206,1
1865,362,1
1865,3244,1
1865,672,1
1865,3164,1
1865,3552,1
1865,1977,1
1865,2772,1
1865,2688,1
1865,325,1
1865,3883,1
1865,2474,1
1865,3437,1
1865,1497,1
1865,965,1
1865,48,1
15,2435,1
15,187,1
15,1864,1
15,3468,1
15,937,1
15,753,1
16,971,1
16,3287,1
16,592,1
16,3314,1
16,3541,1
17,3214,1
2931,1685,1
18,51,1
18,1004,1
18,3017,1
18,2646,1
18,2329,1
19,375,1
19,190,1
19,2323,1
19,2639,1
20,947,1
20,657,1
20,530,1
20,1962,1
20,1722,1
20,1931,1
20,1403,1
20,2750,1
20,693,1
20,36,1
20,974,1
22,1125,1
22,2611,1
23,275,1
23,2847,1
23,3731,1
23,1389,1
23,399,1
23,1452,1
23,250,1
23,3221,1
23,2985,1
23,3767,1
23,3062,1
23,3409,1
23,80,1
23,2454,1
23,2695,1
23,3684,1
23,1792,1
23,3550,1
23,1193,1
23,557,1
23,3816,1
23,2472,1
23,3755,1
23,415,1
23,2344,1
23,1370,1
23,911,1
24,2584,1
24,3392,1
24,393,1
24,1173,1
24,2770,1
24,2933,1
24,1530,1
24,2731,1
24,1149,1
24,3867,1
24,3135,1
24,879,1
24,3244,1
24,3096,1
24,373,1
24,1531,1
25,2062,1
25,828,1
25,146,1
25,1809,1
25,3015,1
25,2130,1
25,2859,1
26,3336,1
26,2248,1
26,1474,1
26,1667,1
26,2719,1
27,2193,1
27,1291,1
27,2823,1
28,2709,1
28,2176,1
28,2583,1
28,2789,1
28,3580,1
28,3056,1
28,2310,10
29,1911,7
29,1483,5
29,1322,5
29,2346,5
29,576,5
29,761,4
29,820,4
29,152,4
29,791,4
29,1574,4
29,780,4
30,3029,4
30,2109,3
30,1775,3
30,1961,3
30,2179,3
30,2694,3
30,48,3
30,3122,3
30,2984,3
30,3094,3
30,2449,3
30,342,3
30,965,2
30,229,2
30,3519,2
31,2794,2
31,3467,2
31,2148,2
32,946,2
32,2277,2
32,86,2
32,1046,2
33,62,2
33,456,2
33,3763,2
33,70,2
33,635,2
33,3493,2
33,3508,2
34,3727,2
34,3714,2
34,936,2
35,2597,2
35,1516,2
35,2899,2
35,2973,2
36,1403,2
36,2856,2
36,1962,2
36,657,2
3195,3613,2
3195,2455,2
38,2261,2
253,1576,2
253,3630,2
253,2225,2
253,1251,2
253,2238,2
253,3306,2
253,3690,2
253,1280,2
253,1162,2
253,1571,2
253,876,2
253,1694,2
253,492,2
253,2720,2
253,1127,2
253,3335,2
40,852,2
40,1344,1
41,3284,1
41,3161,1
41,2512,1
2919,1203,1
2919,277,1
2919,935,1
2919,1254,1
2919,847,1
2919,2214,1
2919,2041,1
42,775,1
42,2243,1
42,2008,1
42,1145,1
42,3254,1
43,625,1
43,730,1
43,1685,1
43,270,1
43,2618,1
43,951,1
43,1297,1
43,1136,1
43,478,1
43,2567,1
43,1286,1
43,2774,1
43,3333,1
44,932,1
44,2505,1
44,616,1
44,3713,1
45,201,1
46,386,1
46,2659,1
46,2160,1
46,1925,1
46,3511,1
46,372,1
46,1506,1
46,2303,1
46,1634,1
46,1706,1
46,749,1
46,2790,1
46,452,1
46,1936,1
46,2972,1
46,1100,1
46,2918,1
46,3026,1
46,2406,1
46,1673,1
46,2773,1
46,2250,1
46,2350,1
46,1050,1
46,1060,1
46,1457,1
46,3054,1
46,72,1
46,1553,1
46,1114,1
46,3525,1
46,2064,1
46,3791,1
46,1595,1
46,1177,1
46,1596,1
46,2935,1
46,545,1
46,1840,1
46,423,1
46,1788,1
46,2890,1
46,603,1
46,1498,1
46,703,1
46,1073,1
46,1422,1
46,3283,1
46,2590,1
46,3431,1
46,354,1
46,1720,1
46,3291,1
46,3156,1
46,2804,1
46,2476,1
46,2036,1
46,1986,1
46,2588,1
46,3507,1
46,566,1
47,2933,1
47,2524,1
47,258,1
47,3775,1
47,369,1
47,2517,1
47,512,1
48,1202,1
48,1184,1
48,2661,1
48,1205,1
48,1961,1
48,1167,1
48,944,1
48,391,1
48,1092,1
48,3235,1
48,2365,1
48,2769,1
48,2549,1
48,1696,1
48,342,1
48,2206,1
48,126,1
48,1998,1
48,2571,1
48,2109,1
48,2241,1
48,2373,1
48,3394,1
48,2724,1
48,460,1
48,3659,1
48,938,1
48,1766,1
48,1950,1
48,3122,1
48,1977,1
48,229,1
48,2984,1
48,2688,1
48,2024,1
48,3519,1
48,1775,1
48,3339,1
48,3593,1
48,2821,1
48,258,1
48,2799,1
48,3797,1
48,3651,1
48,2998,1
48,3884,1
48,2478,1
48,1980,1
48,3870,1
48,2464,1
48,264,1
48,3143,1
48,1729,1
48,3244,1
48,362,1
48,672,1
48,3164,1
48,1075,1
48,3552,1
48,1399,1
48,2772,1
48,2179,1
48,1219,1
48,325,1
48,3883,1
48,2474,1
48,3437,1
48,908,1
48,3517,1
48,2449,1
48,3094,1
48,211,1
48,1557,1
48,1920,1
48,965,1
48,1497,1
49,3874,1
49,2921,1
49,2666,1
49,1790,1
49,2506,1
50,111,1
50,3090,1
50,187,1
50,1067,1
3348,2475,1
3348,564,1
51,767,1
51,3040,1
51,2646,1
51,2333,1
51,3666,1
51,3321,1
51,2623,1
51,3017,1
51,1456,1
51,2329,1
51,1004,1
51,3663,1
51,1832,1
51,2131,1
51,3740,1
51,2089,1
51,804,1
51,3044,1
52,1000,1
52,2348,1
53,3590,1
53,3766,1
53,517,1
53,3526,1
53,2455,1
54,3162,1
54,3399,1
54,1825,1
54,1028,1
54,1871,1
54,2034,1
54,679,1
54,962,1
54,195,1
55,1169,1
55,3644,1
55,2589,1
55,3200,1
55,3169,1
55,3487,1
55,3503,1
55,3150,1
55,3253,1
56,1883,1
56,2993,1
57,1801,1
57,2052,1
58,88,1
58,1941,1
58,1904,1
58,1343,1
58,449,1
59,2413,1
59,3574,1
60,2982,1
60,1343,1
60,2727,1
2921,3874,1
2921,1790,1
2921,3340,1
2921,1670,1
2921,2506,1
2921,3445,1
61,1526,1
61,3193,1
61,3278,1
62,2975,1
62,456,1
62,1504,1
62,281,1
62,2269,1
62,3052,1
62,70,1
62,1803,1
62,1983,1
62,3011,1
62,3843,1
63,266,1
63,2629,1
63,957,1
63,66,1
63,1133,1
63,192,1
63,2407,1
63,2886,1
63,2548,1
63,2939,1
63,797,1
63,1301,1
63,3482,1
64,2885,1
64,2008,1
64,3254,1
65,1203,1
65,2335,1
65,277,1
65,827,1
65,3254,1
65,3252,1
65,935,1
65,2031,1
65,561,1
65,1570,1
65,1218,1
65,501,1
65,2462,1
65,3113,1
65,2877,1
65,2497,1
65,2008,1
65,2041,1
2517,3775,1
2517,3254,1
2517,2008,1
2517,3823,1
67,828,1
67,540,1
67,991,1
67,1668,1
67,3104,1
67,2446,1
67,2159,1
67,3129,1
68,2625,1
68,3317,1
69,3641,1
70,456,1
70,635,1
70,3493,1
70,3508,1
71,1888,1
71,2247,1
72,386,1
72,2659,1
72,2160,1
72,1925,1
72,3511,1
72,372,1
72,1506,1
72,2303,1
72,3376,1
72,1634,1
72,1706,1
72,749,1
72,2790,1
72,2895,1
72,452,1
72,1936,1
72,2915,1
72,2972,1
72,1100,1
72,2918,1
72,3026,1
72,2406,1
72,1673,1
72,1702,1
72,3156,1
72,1038,1
72,2250,1
72,2350,1
72,1050,1
72,1060,1
72,1457,1
72,3054,1
72,1553,1
72,1114,1
72,3525,1
72,2064,1
72,1177,1
72,3791,1
72,1595,1
72,2363,1
72,1596,1
72,2935,1
72,545,1
72,1840,1
72,423,1
72,1788,1
72,2890,1
72,603,1
72,1498,1
72,723,1
72,703,1
72,1073,1
72,1422,1
72,3283,1
72,2590,1
72,3431,1
72,354,1
72,1720,1
72,3291,1
72,2773,1
72,2804,1
72,2476,1
72,2036,1
72,734,1
72,1986,1
72,2588,1
72,3507,1
72,566,1
74,840,1
2219,457,1
2219,869,1
2219,2976,1
2219,3256,1
2219,3274,1
2219,925,1
10,3845,1
10,2455,1
10,2067,1
10,307,1
10,3710,1
10,496,1
10,3590,1
10,2185,1
10,3766,1
10,2433,1
10,374,1
76,386,1
76,2659,1
76,575,1
76,452,1
76,2672,1
76,752,1
76,3844,1
76,734,1
76,1761,1
76,1702,1
76,529,1
76,697,10
76,1038,10
76,354,10
76,3476,10
76,3525,10
76,1595,10
76,1177,10
76,2268,10
76,545,10
76,1840,10
76,92,10
76,603,10
76,2112,10
76,1073,10
76,1673,10
76,3156,10
76,2036,10
76,1984,10
76,2412,10
76,566,10
77,3099,9
77,1874,9
77,2361,9
77,1929,9
77,1209,9
77,3303,9
77,2370,8
77,3852,8
77,309,8
77,1524,8
77,3382,8
77,590,8
77,2816,8
77,1119,8
77,3605,8
77,2201,8
77,2764,8
77,1609,8
77,315,7
77,3747,7
77,2592,7
77,1464,7
77,3082,7
78,3644,7
78,3762,7
78,285,7
78,2305,6
78,2547,6
78,3422,6
78,396,5
78,2310,5
78,3364,5
78,3253,5
78,134,5
78,1887,5
78,650,5
78,891,5
78,3200,5
78,2434,5
78,3485,5
78,421,5
78,363,5
78,2948,5
78,2589,5
78,1548,5
78,3367,4
78,3091,4
79,1900,4
79,2194,4
79,3540,4
79,1338,4
79,3208,4
79,1201,4
80,275,4
80,2847,4
80,3731,3
80,1389,3
80,399,3
80,1452,3
80,250,3
80,3755,3
80,2985,3
80,3767,3
80,415,3
80,3409,3
80,2454,3
80,2695,3
80,662,3
80,3684,3
80,1792,3
80,3550,3
80,1193,2
80,557,2
80,3816,2
80,2472,2
80,3221,2
80,3062,2
80,2344,2
80,1370,2
80,911,2
3393,1301,2
3393,797,2
81,3214,2
81,1454,2
81,293,2
81,3137,2
81,1964,2
81,1800,2
81,296,2
81,2293,2
81,2432,2
82,855,2
82,1039,2
82,3278,2
82,2796,2
82,322,2
82,2246,2
82,1164,2
82,3669,2
82,3063,2
82,1175,1
82,308,1
82,1787,1
82,1659,1
82,2022,1
82,1245,1
82,894,1
82,955,1
82,1132,1
82,1425,1
82,3396,1
82,2288,1
82,223,1
82,1197,1
82,887,1
82,2204,1
82,333,1
83,3294,1
83,3083,1
83,881,1
83,3571,1
83,2475,1
83,3579,1
83,2522,1
84,3568,1
85,2797,1
85,3513,1
86,946,1
86,3537,1
86,3035,1
86,3697,1
86,2277,1
87,3105,1
89,1877,1
90,2852,1
90,1658,1
90,1963,1
90,806,1
90,1115,1
91,3038,1
91,2710,1
91,1903,1
91,2003,1
91,3576,1
91,1455,1
91,113,1
91,889,1
91,3158,1
92,386,1
92,2659,1
92,1379,1
92,575,1
92,3038,1
92,752,1
92,3844,1
92,1761,1
92,1702,1
92,529,1
92,697,1
92,354,1
92,3476,1
92,3525,1
92,1595,1
92,1177,1
92,1840,1
92,603,1
92,2112,1
92,734,1
92,2036,1
92,2412,1
93,1727,1
93,619,1
94,2706,1
94,2455,1
94,1198,1
96,2817,1
96,706,1
96,3429,1
96,537,1
96,1428,1
96,1229,1
96,1312,1
96,1152,1
96,1684,1
96,3276,10
96,1968,9
96,1834,9
97,1561,9
97,377,8
97,1521,8
97,1547,8
97,1580,8
97,1675,8
97,2602,8
97,2502,8
97,2198,7
97,2391,7
97,1870,7
97,3497,7
97,155,7
97,1035,6
97,1346,6
97,2991,6
98,1645,6
98,2751,6
98,2170,6
99,2814,5
99,597,5
99,2302,5
99,254,5
99,406,5
99,3557,5
99,1783,5
99,2136,5
99,2247,5
99,3492,5
100,1371,5
101,1536,5
101,2992,4
101,529,4
101,3553,4
101,3865,4
101,1786,4
101,981,4
101,909,3
102,1086,3
102,1840,3
102,2036,3
103,2491,3
103,935,3
103,655,3
103,1664,3
103,819,3
104,2659,3
104,1673,3
104,1073,3
104,345,3
104,1702,3
104,529,3
104,137,3
104,1595,3
104,2802,3
104,1177,3
104,3267,2
104,1840,2
104,3156,2
104,3038,2
104,566,2
104,1984,2
104,2171,2
104,183,2
104,3844,2
104,3525,2
3209,798,2
3209,1441,2
3209,3881,2
3209,2528,2
3209,802,2
3209,971,2
3209,681,2
3209,1640,2
3209,1214,2
3209,3318,2
3209,402,2
3209,1158,2
3209,995,2
3209,2117,2
3209,2118,2
3209,1053,2
3209,819,2
3209,1620,2
3209,2751,2
3209,1057,2
3209,2753,2
3209,1727,2
3209,188,2
3209,202,2
3209,2885,2
3209,3138,2
3209,425,2
3209,1792,1
3209,3615,1
3209,2707,1
3209,160,1
3209,737,1
3209,2209,1
3209,730,1
3209,3676,1
3209,3152,1
3209,3288,1
3209,2471,1
3209,3619,1
3209,2035,1
3209,2038,1
3209,910,1
3209,1987,1
3209,619,1
3209,2157,1
106,1822,1
106,3512,1
106,2502,1
106,1117,1
106,799,1
106,1051,1
106,716,1
106,1742,1
106,2609,1
107,206,1
107,3761,1
107,1719,1
108,1954,1
108,896,1
108,1615,1
108,1281,1
108,340,1
108,1055,1
108,2479,1
108,3413,1
108,2486,1
108,2873,1
109,1301,1
109,797,1
109,2629,1
109,192,1
109,2548,1
110,3002,1
110,2953,1
110,2251,1
110,416,1
111,626,1
111,516,1
111,2674,1
111,2860,1
111,753,1
111,2435,1
111,187,1
111,2801,1
111,2116,1
111,2929,1
111,203,1
111,2884,1
111,831,1
111,2640,1
111,1067,1
111,3076,1
111,157,1
111,1419,1
111,1362,1
111,434,1
111,2217,1
111,3023,1
3544,3265,1
3544,2340,1
3544,3405,1
3212,2310,1
3212,989,1
3212,3011,1
3212,2589,1
3212,1548,1
3212,1089,1
3212,3790,1
3212,3580,1
3212,2269,1
3212,1347,1
3212,363,1
3212,819,1
3212,3101,1
3212,3074,1
3212,3052,1
3212,891,5
3212,551,5
3212,2735,5
3212,1187,10
3212,2902,10
114,2352,10
114,2712,10
115,1841,10
115,2044,10
116,1537,10
116,2993,10
117,169,10
117,2455,8
117,246,8
117,3711,8
117,517,7
117,3408,7
117,1225,7
117,3766,6
117,941,6
117,3006,6
117,1794,6
117,3526,5
118,2056,5
119,461,5
120,3599,5
120,2986,5
120,814,5
120,3529,5
120,441,5
121,3649,5
121,2222,5
122,2668,5
122,2734,5
122,1597,5
123,3065,5
123,695,5
123,1008,5
123,1619,5
123,845,5
123,1257,5
123,2981,5
123,2834,5
123,3159,5
123,520,5
123,2276,5
123,297,4
123,3670,4
124,3349,4
124,3682,4
124,1063,4
124,394,4
125,3380,4
125,1256,4
125,1229,4
125,1152,4
125,834,4
125,3276,4
125,1968,4
125,1877,4
125,3854,4
126,1184,4
126,2661,3
126,1205,3
126,1961,3
126,3254,3
126,1167,3
126,944,3
126,3235,3
126,2365,3
126,2769,3
126,1696,3
126,342,3
126,2206,3
126,3519,3
126,2571,3
126,2109,3
126,2241,3
126,2373,3
126,3394,3
126,2724,3
126,460,3
126,3659,3
126,1399,3
126,1950,3
126,3122,3
126,2984,3
126,2024,3
126,229,3
126,2008,3
126,1059,3
126,1775,3
126,2821,3
126,2799,3
126,1122,3
126,2998,3
126,211,3
126,2393,3
126,1644,3
126,2464,3
126,264,3
126,362,3
126,2449,3
126,3244,3
126,672,2
126,3164,2
126,1075,2
126,3552,2
126,1977,2
126,2772,2
126,2688,2
126,3797,2
126,325,2
126,1980,2
126,2474,2
126,3437,2
126,1497,2
126,2478,2
126,1557,2
126,965,2
127,1641,2
127,3498,2
127,1962,2
127,1033,2
127,2622,2
127,3495,2
129,953,2
129,2162,2
129,1578,2
129,3108,2
129,1444,2
129,2447,2
129,1054,2
129,2188,2
130,455,2
130,2584,2
130,1190,2
130,3316,2
130,245,2
130,2055,2
130,3536,2
130,1617,2
130,2424,2
130,3135,2
130,393,2
130,920,2
130,1678,2
130,2126,2
130,3392,2
130,3096,2
130,1500,2
130,2848,2
130,444,1
131,1848,1
131,1852,1
131,2114,1
131,762,1
131,2951,1
131,2669,1
131,1186,1
132,872,1
132,160,1
132,2485,1
132,260,1
133,2679,1
134,1169,1
134,2589,1
134,3364,1
134,1996,1
134,1548,1
134,863,1
134,1582,1
134,525,1
134,1887,1
134,2390,1
134,3091,1
134,3739,1
134,285,1
134,3422,1
134,2305,1
134,3418,1
134,551,1
134,398,1
134,363,1
134,2434,1
135,227,1
135,596,1
136,1340,1
136,1752,1
136,2417,1
137,2659,1
137,2483,1
137,3167,1
137,2487,1
137,1379,1
137,3683,1
137,575,1
137,2802,1
137,2171,1
137,752,1
137,183,1
137,3844,1
137,345,1
137,1761,1
137,1702,1
137,529,1
137,697,1
137,247,1
137,566,1
137,1284,1
137,3525,1
137,2065,1
137,1595,1
137,1177,1
137,1840,1
137,211,1
137,603,1
137,2112,1
137,1073,1
137,3282,1
137,3294,1
137,1673,1
137,3156,1
137,3157,1
137,2036,1
137,1984,1
137,2412,1
137,2087,1
137,230,1
137,3826,1
137,2092,1
138,2668,1
138,1597,1
139,3389,1
139,3281,1
139,3564,1
139,1646,1
139,1518,1
140,2475,1
140,564,1
140,819,1
141,3520,1
141,1918,1
141,2960,1
141,1960,1
142,2584,1
142,1815,1
142,1889,1
142,2447,1
142,3049,1
143,2376,1
143,2853,1
143,2513,1
143,1670,1
143,1023,1
143,3457,1
143,2202,1
143,2657,1
144,1780,2
1245,895,8
1245,1039,8
1245,955,8
1245,2796,6
146,2062,6
146,3802,6
146,3129,6
146,1312,5
146,1809,5
146,3015,5
146,1310,5
146,1981,5
146,2234,5
146,2130,5
146,2859,5
147,825,5
147,3254,5
147,260,4
147,2597,4
147,2899,4
147,2008,4
147,2030,4
147,1516,4
147,2973,4
148,1443,4
148,1024,4
149,1651,4
149,454,4
149,444,4
150,1584,4
150,2061,4
150,3499,4
3174,868,4
3174,1690,4
3174,933,4
3174,3198,3
3174,1469,3
3174,1599,3
3174,3088,3
3174,3312,3
3174,704,3
3174,3041,3
3174,797,3
3174,1520,3
151,2253,3
152,1322,3
152,576,3
152,1751,3
152,1155,3
152,641,3
152,939,3
152,761,3
152,252,3
152,705,3
152,2513,3
152,2761,3
152,1244,3
152,780,3
152,2025,3
152,1911,3
152,1483,3
152,3427,3
152,2342,3
152,2029,3
152,1487,3
152,2346,3
152,2774,3
152,791,3
153,2988,3
153,3855,3
153,3133,3
153,1223,2
153,699,2
153,800,2
153,1210,2
153,567,2
153,427,2
153,3506,2
153,39,2
154,2338,2
155,377,2
155,1521,2
155,1547,2
155,1561,2
155,1675,2
155,2602,2
155,1580,2
155,2198,2
155,2391,2
155,1870,2
155,3497,2
155,2582,2
155,1035,2
155,1346,2
155,2991,2
156,592,2
156,3541,2
157,3229,2
157,1864,2
157,626,2
157,1868,2
157,516,2
157,3076,2
157,753,2
157,187,2
157,3468,2
157,2116,2
157,203,2
157,2884,2
157,831,2
157,1268,2
157,1067,2
157,2860,2
157,1419,2
157,160,2
157,434,2
157,3023,2
157,1262,2
159,445,2
159,692,2
159,1902,2
159,2748,2
159,2145,2
160,1863,2
160,3254,2
160,798,2
160,235,2
160,2528,1
160,177,1
160,681,1
160,1640,1
160,1214,1
160,3318,1
160,2620,1
160,1158,1
160,995,1
160,1111,1
160,2117,1
160,2118,1
160,872,1
160,1053,1
160,819,1
160,1228,1
160,1620,1
160,2751,1
160,2008,1
160,1652,1
160,2753,1
160,1727,1
160,947,1
160,202,1
160,259,1
160,2885,1
160,260,1
160,3138,1
160,425,1
160,1792,1
160,3615,1
160,2209,1
160,2895,1
160,3881,1
160,2471,1
160,3619,1
160,2035,1
160,889,1
160,1987,1
160,2157,1
161,442,1
161,1231,1
161,3513,1
161,3016,1
161,269,1
161,2275,1
161,1029,1
161,925,1
161,1589,1
162,2363,1
163,3417,1
2650,882,1
2650,2524,1
2867,600,1
2867,1426,1
2867,2665,1
2867,3381,1
2867,3056,1
2867,1125,1
164,2110,1
164,3007,1
165,1464,1
166,2200,1
166,1017,1
166,555,1
166,2637,1
166,617,1
166,1054,1
166,3461,1
167,2421,1
167,3106,1
167,2489,1
168,635,1
168,3493,1
168,670,1
168,1510,1
169,480,1
169,3745,1
169,2895,1
169,1295,1
169,662,1
169,3590,1
169,777,1
169,211,1
169,3795,1
169,3664,1
169,3607,1
1251,1576,1
1251,812,1
1251,1280,1
1251,1162,1
1251,213,1
1251,2720,1
2547,3644,1
2547,2665,1
2547,3390,1
2547,2670,1
2547,3422,1
2547,1996,1
2547,525,1
2547,2310,1
2547,2176,1
2547,3580,1
2547,3364,1
2547,1582,1
2547,3660,1
2547,398,1
2547,1887,1
2547,3785,1
2547,1347,1
2547,1169,1
2547,600,1
2547,363,1
2547,777,1
2547,551,1
2547,1481,10
2547,2589,10
2547,3052,10
172,2511,10
172,3460,10
172,1529,10
172,312,10
172,261,10
172,862,9
172,2896,9
172,1315,9
173,1058,8
173,2221,8
173,2527,7
174,1628,7
174,2008,7
174,3254,7
1252,769,6
1252,2409,6
1252,1325,6
1252,2970,6
1252,1726,6
1252,1795,5
176,881,5
176,3311,5
176,3294,5
176,3579,5
177,2710,5
177,3846,5
177,2130,5
1898,758,5
1898,1625,5
1898,1616,5
1898,776,5
1898,1539,5
179,1593,5
3556,1955,5
3556,3464,5
3556,2788,5
3556,3543,5
3556,2079,5
3556,3117,5
3556,3478,4
3556,2784,4
182,726,4
182,655,4
182,1961,4
182,307,4
182,1748,4
182,1177,4
182,1443,4
182,1198,4
182,3534,4
182,2126,4
183,2659,4
183,564,4
183,3038,4
183,2171,4
183,3844,4
183,345,4
183,1702,3
183,529,3
183,2802,3
183,3525,3
183,3267,3
183,1595,3
183,1177,3
183,1840,3
183,547,3
183,1073,3
183,1673,3
183,3156,3
183,3157,3
183,566,3
183,1984,3
183,3238,3
183,3826,3
184,2001,3
185,2008,3
185,1640,3
185,1620,3
185,2471,3
185,3254,3
186,2339,2
186,1421,2
186,2312,2
186,1489,2
186,1854,2
186,2166,2
186,2233,2
186,1415,2
186,2340,2
186,3265,2
186,1714,2
186,1743,2
187,3229,2
187,1864,2
187,1992,2
187,1633,2
187,626,2
187,1268,2
187,516,2
187,2674,2
187,3076,2
187,753,2
187,2435,2
187,1578,2
187,2801,2
187,3397,2
187,294,2
187,3468,2
187,2116,2
187,937,2
187,536,2
187,355,2
187,2929,2
187,3601,2
187,203,2
187,2884,2
187,831,2
187,2640,2
187,1067,2
187,2860,2
187,2833,2
187,1419,2
187,2835,2
187,2027,2
187,1362,2
187,961,2
187,434,2
187,1254,2
187,2217,1
187,3023,1
187,1262,1
187,2846,1
188,1987,1
188,2885,1
188,1053,1
188,3718,1
189,2162,1
189,3472,1
189,3108,1
189,2150,1
190,1130,1
190,1381,1
190,2323,1
190,3068,1
190,2639,1
190,3061,1
191,538,1
191,2555,1
191,826,1
191,2952,1
191,884,1
191,3559,1
191,3757,1
191,851,1
192,266,1
192,2629,1
192,957,1
192,1690,1
192,3482,1
192,1133,1
192,797,1
192,2407,1
192,2886,1
192,2548,1
192,2939,1
192,868,1
192,3312,1
192,933,1
192,66,1
192,1301,1
192,3290,1
192,1070,1
193,1061,1
194,528,1
194,2493,1
194,2170,1
1168,1791,1
196,3162,1
196,3399,1
196,1825,1
196,1028,1
196,1871,1
196,2034,1
196,679,1
196,962,1
196,195,1
197,3362,1
197,3801,1
197,2797,1
198,208,1
198,1098,1
198,1534,1
198,1757,1
198,2092,1
199,718,1
200,300,1
2638,1206,1
2638,2765,6
201,859,6
201,1913,6
201,728,5
201,379,5
201,73,5
201,360,5
201,2967,5
201,1449,5
201,1933,5
201,1491,5
201,2382,5
201,1271,5
201,632,5
201,3355,5
201,3262,5
201,298,5
202,798,5
202,681,5
202,1214,5
202,3318,4
202,2117,4
202,2118,4
202,1053,4
202,819,4
202,2751,4
202,2753,4
202,2885,4
202,3138,4
202,425,4
202,1792,4
202,1727,4
202,2209,4
202,3619,4
202,3881,4
202,2035,4
202,1987,4
202,2157,4
203,1864,4
203,2884,4
203,434,4
203,1268,4
203,516,4
203,3023,3
203,1067,3
203,536,3
203,1262,3
203,2929,3
204,3573,3
205,765,3
206,1718,3
206,3707,3
206,1719,3
206,1540,3
206,3761,3
207,3047,3
208,2159,3
208,3416,3
